Date Added to Catalog	PUBMEDID	First Author	Date	Journal	Link	Study	Disease/Trait	Initial Sample Size	Replication Sample Size	Region	Chr_id	Chr_pos	Reported Gene(s)	Mapped_gene	Upstream_gene_id	Downstream_gene_id	Snp_gene_ids	Upstream_gene_distance	Downstream_gene_distance	Strongest SNP-Risk Allele	SNPs	Merged	Snp_id_current	Context	Intergenic	Risk Allele Frequency	p-Value	Pvalue_mlog	p-Value (text)	OR or beta	95% CI (text)	Platform [SNPs passing QC]	CNV
04/22/2009	19343178	Soranzo N	04/03/2009	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/19343178?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Meta-analysis of genome-wide scans for human adult stature identifies novel Loci and associations with measures of skeletal frame size.	Height	12,611 individuals	7,187 individuals	14q24.3	14	75626042	TMED10	TMED10			10972			rs910316-?	rs910316	0	910316	intron	1	0.15	1E-7	7		    .05	[0.03-0.07] s.d. increase	Illumina [229,216]	N
04/22/2009	19343178	Soranzo N	04/03/2009	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/19343178?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Meta-analysis of genome-wide scans for human adult stature identifies novel Loci and associations with measures of skeletal frame size.	Height	12,611 individuals	7,187 individuals	4q31.21	4	145574844	HHIP	HHIP			64399			rs1812175-?	rs1812175	0	1812175	intron	1	0.49	4E-6	5.397940008672037		    .06	[0.03-0.09] s.d. decrease	Illumina [229,216]	N
04/22/2009	19343178	Soranzo N	04/03/2009	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/19343178?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Meta-analysis of genome-wide scans for human adult stature identifies novel Loci and associations with measures of skeletal frame size.	Height	12,611 individuals	7,187 individuals	13q14.3	13	51116901	DLEU7	RPL34P26 - DLEU7	100130718	220107		      181.00	      169.86	rs3118914-?	rs3118914	0	3118914	Intergenic	2	0.39	4E-10	9.397940008672037		    .08	[0.05-0.11] s.d. decrease	Illumina [229,216]	N
04/22/2009	19343178	Soranzo N	04/03/2009	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/19343178?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Meta-analysis of genome-wide scans for human adult stature identifies novel Loci and associations with measures of skeletal frame size.	Height	12,611 individuals	7,187 individuals	6p21.31	6	34195011	HMGA1,C6orf106	CYCSL1 - HMGA1	157317	3159		        6.30	        9.57	rs1776897-?	rs1776897	0	1776897	Intergenic	2	0.49	8E-11	10.09691001300805		    .12	[0.08-0.16] s.d. increase	Illumina [229,216]	N
04/22/2009	19343178	Soranzo N	04/03/2009	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/19343178?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Meta-analysis of genome-wide scans for human adult stature identifies novel Loci and associations with measures of skeletal frame size.	Height	12,611 individuals	7,187 individuals	8q12.1	8	57179020	PLAG1	CHCHD7 - SDR16C5	79145	195814		       47.84	       33.55	rs7815788-?	rs7815788	0	7815788	Intergenic	2	0.39	5E-6	5.301029995663981		    .07	[0.04-0.10] s.d. decrease	Illumina [229,216]	N
04/22/2009	19343178	Soranzo N	04/03/2009	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/19343178?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Meta-analysis of genome-wide scans for human adult stature identifies novel Loci and associations with measures of skeletal frame size.	Height	12,611 individuals	7,187 individuals	4p15.31	4	18017730	LCORL	LCORL			254251			rs6830062-?	rs6830062	0	6830062	intron	1	0.23	5E-9	8.301029995663981		    .10	[0.07-0.13] s.d. increase	Illumina [229,216]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	21q22.3	21	43227915	PRDM15	PRDM15			63977			rs7279297-G	rs7279297	0	7279297	intron	1	NR	3E-6	5.522878745280337		    .12	[0.06-0.18] decrease in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	14q32.2	14	97103807	Intergenic	PAPOLA - VRK1	10914	7443		       70.36	      159.88	rs17094273-A	rs17094273	0	17094273	Intergenic	2	NR	9E-8	7.045757490560674		    .20	[0.12-0.28] increase in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	11q14.3	11	88557991	GRM5	GRM5			2915			rs10831496-G	rs10831496	0	10831496	intron	1	NR	5E-9	8.301029995663981		    .14	[0.10-0.18] decrease in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	6p25.3	6	475489	EXOC2	IRF4 - EXOC2	3662	55770		       64.05	        9.65	rs12210050-T	rs12210050	0	12210050	Intergenic	2	NR	5E-14	13.30102999566398		    .22	[0.16-0.28] increase in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	16q24.3	16	90084561	MC1R	DBNDD1			79007			rs11648785-T	rs11648785	0	11648785	intron	1	NR	3E-9	8.522878745280337		    .14	[0.10-0.18] decrease in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	12q13.13	12	54159277	LOC440100	CALCOCO1 - HOXC13	57658	3229		       37.97	      173.30	rs7969151-A	rs7969151	0	7969151	Intergenic	2	0.21	2E-6	5.698970004336018		    .13	[0.07-0.19] increase in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	5q32	5	149210848	PPARGC1B	PPARGC1B			133522			rs32579-A	rs32579	0	32579	intron	1	NR	4E-6	5.397940008672037		    .11	[0.07-0.15] decrease in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	11q14.3	11	89011046	TYR	TYR			7299			rs1393350-A	rs1393350	0	1393350	intron	1	NR	2E-13	12.69897000433602		    .19	[0.13-0.25] increase in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	16q24.3	16	89667337	MC1R	CPNE7 - DPEP1	27132	1800		        3.68	       12.38	rs154659-C	rs154659	0	154659	Intergenic	2	NR	7E-8	7.154901959985742		    .14	[0.08-0.20] increase in tanning ability score	Illumina [528,173]	N
04/13/2009	19340012	Nan H	04/02/2009	J Invest Dermatol	http://www.ncbi.nlm.nih.gov/pubmed/19340012?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide association study of tanning phenotype in a population of European ancestry.	Tanning	2,287 women	870 controls	5p13.2	5	33955673	MATP	SLC45A2			51151			rs35391-T	rs35391	0	35391	intron	1	NR	3E-10	9.522878745280336		    .44	[0.30-0.58] decrease in tanning ability score	Illumina [528,173]	N
12/29/2009	20031577	Danik JS	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031577?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Novel loci, including those related to Crohn disease, psoriasis, and inflammation, identified in a genome-wide association study of fibrinogen in 17 686 women: the Women's Genome Health Study.	Fibrinogen	17,686 white women	NR	5q31.1	5	131671662	SLC22A5, SLC22A4, IRF1	SLC22A4			6583			rs10479002-C	rs10479002	1	12777	cds-synon	1	0.04	1E-6	5.999999999999999		   9.51	[NR] mg/dl increase	Illumina [337,343]	N
12/29/2009	20031577	Danik JS	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031577?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Novel loci, including those related to Crohn disease, psoriasis, and inflammation, identified in a genome-wide association study of fibrinogen in 17 686 women: the Women's Genome Health Study.	Fibrinogen	17,686 white women	NR	2q34	2	211540507	CPS1	CPS1			1373			rs7422339-A	rs7422339	1	1047891	missense	1	0.31	9E-9	8.045757490560675		   4.84	[NR] mg/dl decrease	Illumina [337,343]	N
12/29/2009	20031577	Danik JS	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031577?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Novel loci, including those related to Crohn disease, psoriasis, and inflammation, identified in a genome-wide association study of fibrinogen in 17 686 women: the Women's Genome Health Study.	Fibrinogen	17,686 white women	NR	17q25.1	17	72699833	CD300LF, SLC9A3R1, NAT9	CD300LF;RAB37			146722;326624			rs10512597-A	rs10512597	0	10512597	intron;intron	1	0.18	8E-11	10.09691001300805		   6.45	[NR] mg/dl decrease	Illumina [337,343]	N
12/29/2009	20031577	Danik JS	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031577?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Novel loci, including those related to Crohn disease, psoriasis, and inflammation, identified in a genome-wide association study of fibrinogen in 17 686 women: the Women's Genome Health Study.	Fibrinogen	17,686 white women	NR	4q31.3	4	155488821	FGB, FGA, FGG	FGB			2244			rs6056-A	rs6056	0	6056	cds-synon	1	0.18	8E-39	38.09691001300806		  12.94	[NR] mg/dl increase	Illumina [337,343]	N
12/29/2009	20031577	Danik JS	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031577?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Novel loci, including those related to Crohn disease, psoriasis, and inflammation, identified in a genome-wide association study of fibrinogen in 17 686 women: the Women's Genome Health Study.	Fibrinogen	17,686 white women	NR	5q31.1	5	131744574	SLC22A5, SLC22A4, IRF1	SLC22A5 - C5orf56	6584	441108	441108	       13.27	        2.10	rs1016988-G	rs1016988	0	1016988	Intergenic	2	0.20	1E-12	12		   6.84	[NR] mg/dl decrease	Illumina [337,343]	N
12/29/2009	20031577	Danik JS	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031577?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Novel loci, including those related to Crohn disease, psoriasis, and inflammation, identified in a genome-wide association study of fibrinogen in 17 686 women: the Women's Genome Health Study.	Fibrinogen	17,686 white women	NR	1q21.3	1	154426970	IL6R	IL6R			3570			rs8192284-C	rs8192284	1	2228145	missense	1	0.40	2E-11	10.69897000433602		   5.30	[NR] mg/dl decrease	Illumina [337,343]	N
12/29/2009	20031576	Dehghan A	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031576?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Association of novel genetic Loci with circulating fibrinogen levels: a genome-wide association study in 6 population-based cohorts.	Fibrinogen	22,096 European descent individuals	17,686 white women	4q31.3	4	155482743	FGB	FGB			2244			rs1800789-A	rs1800789	0	1800789	nearGene-5	1	0.22	2E-30	29.69897000433602		    .09	[0.07-0.11] g/L increase	Affymetrix & Illumina [~2,661,766] (imputed)	N
12/29/2009	20031576	Dehghan A	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031576?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Association of novel genetic Loci with circulating fibrinogen levels: a genome-wide association study in 6 population-based cohorts.	Fibrinogen	22,096 European descent individuals	17,686 white women	3q22.3	3	135950921	PCCB	RPL31P23 - PCCB	391581	5096		       26.15	       18.25	rs511154-A	rs511154	0	511154	Intergenic	2	0.22	6E-10	9.221848749616356		    .05	[0.03-0.06] g/L increase	Affymetrix & Illumina [~2,661,766] (imputed)	N
12/29/2009	20031576	Dehghan A	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031576?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Association of novel genetic Loci with circulating fibrinogen levels: a genome-wide association study in 6 population-based cohorts.	Fibrinogen	22,096 European descent individuals	17,686 white women	1q44	1	247600301	NLRP3	NLRP3			114548			rs1539019-A	rs1539019	0	1539019	intron	1	0.37	1E-8	8		    .04	[0.03-0.05] g/L decrease	Affymetrix & Illumina [~2,661,766] (imputed)	N
12/29/2009	20031576	Dehghan A	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031576?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Association of novel genetic Loci with circulating fibrinogen levels: a genome-wide association study in 6 population-based cohorts.	Fibrinogen	22,096 European descent individuals	17,686 white women	5q31.1	5	131801726	IRF1	C5orf56 - IRF1	441108	3659	441108	        3.67	       15.58	rs2522056-A	rs2522056	0	2522056	Intergenic	2	0.21	1E-15	15		    .06	[0.04-0.08] g/L decrease	Affymetrix & Illumina [~2,661,766] (imputed)	N
12/29/2009	20031578	Pare G	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031578?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=2	Novel associations of CPS1, MUT, NOX4, and DPEP1 with plasma homocysteine in a healthy population: a genome-wide evaluation of 13 974 participants in the Women's Genome Health Study.	Homocysteine levels	13,974 white females	840 European ancestry females	21q22.3	21	44478497	CBS	CBS			875			rs6586282-?	rs6586282	0	6586282	intron	1	0.18	3E-10	9.522878745280336	(WGHS)	    .03	[NR] unit decrease in log(homocysteine)	Illumina [336,469]	N
12/29/2009	20031578	Pare G	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031578?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=2	Novel associations of CPS1, MUT, NOX4, and DPEP1 with plasma homocysteine in a healthy population: a genome-wide evaluation of 13 974 participants in the Women's Genome Health Study.	Homocysteine levels	13,974 white females	840 European ancestry females	1p36.22	1	11856378	MTHFR	MTHFR			4524			rs1801133-A	rs1801133	0	1801133	missense	1	0.33	8E-35	34.09691001300806	(WGHS)	    .05	[NR] unit increase in log(homocysteine)	Illumina [336,469]	N
12/29/2009	20031579	Tarasov KV	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031579?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	COL4A1 is associated with arterial stiffness by genome-wide association scan.	Arterial stiffness	4,221 Sardinian individuals	1,828 Sardinian individuals, 813 Old-Order Amish individuals	13q34	13	110818598	COL4A1	COL4A1			1282			rs3742207-C	rs3742207	0	3742207	missense	1	0.44	5E-8	7.30102999566398		  21.00	[11.79-30.21] cm/s increase	Affymetrix [362,129] (imputed)	N
12/29/2009	20031582	Thompson JF	04/01/2009	Circ Cardiovasc Genet	http://www.ncbi.nlm.nih.gov/pubmed/20031582?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1	Comprehensive whole-genome and candidate gene analysis for response to statin therapy in the Treating to New Targets (TNT) cohort.	Response to statin therapy	1,984 individuals	5,009 individuals	NR			NR	 - 						NR	NR					NR	NS		NS	NR	NR	Perlegen [291,998]	N
04/03/2009	19330030	Thomas G	03/29/2009	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19330030?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 cases, 1,142 controls	8,625 cases, 9,657 controls	2q35	2	217905832	Intergenic	TNP1 - DIRC3	7141	729582		      181.05	      242.91	rs13387042-A	rs13387042	0	13387042	Intergenic	2	0.51	2E-8	7.698970004336018		   1.25	[1.15-1.37] 	Illumina [528,173]	N
04/03/2009	19330030	Thomas G	03/29/2009	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19330030?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 cases, 1,142 controls	8,625 cases, 9,657 controls	10q26.13	10	123337335	FGFR2	FGFR2			2263			rs2981579-T	rs2981579	0	2981579	intron	1	0.41	2E-10	9.698970004336017		   1.17	[1.07-1.27] 	Illumina [528,173]	N
04/03/2009	19330030	Thomas G	03/29/2009	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19330030?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 cases, 1,142 controls	8,625 cases, 9,657 controls	1p11.2	1	121280613	Intergenic	EMBP1			647121			rs11249433-C	rs11249433	0	11249433		1	0.39	7E-10	9.154901959985741		   1.16	[1.09-1.24] 	Illumina [528,173]	N
04/03/2009	19330030	Thomas G	03/29/2009	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19330030?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 cases, 1,142 controls	8,625 cases, 9,657 controls	16q12.1	16	52586341	TOX3	TOX3 - CHD9	27324	80205		        5.54	      502.60	rs3803662-T	rs3803662	0	3803662	Intergenic	2	0.27	1E-9	8.999999999999998		   1.16	[1.07-1.27] 	Illumina [528,173]	N
04/03/2009	19330030	Thomas G	03/29/2009	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19330030?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 cases, 1,142 controls	8,625 cases, 9,657 controls	5q11.2	5	56023083	MAP3K1	RPL26P19 - MAP3K1	441073	4214		      222.14	       87.82	rs16886165-G	rs16886165	0	16886165	Intergenic	2	0.15	5E-7	6.30102999566398		   1.23	[1.12-1.35] 	Illumina [528,173]	N
04/03/2009	19330030	Thomas G	03/29/2009	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19330030?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 cases, 1,142 controls	8,625 cases, 9,657 controls	14q24.1	14	69034682	RAD51L1	RAD51L1			5890			rs999737-C	rs999737	0	999737	intron	1	0.76	2E-7	6.698970004336019		   1.06	[1.01-1.14] 	Illumina [528,173]	N
